n_samples,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
100259,20.56884765625,195.73974609375,112.6708984375,4.208984375,0.30517578125,1.556640625
100260,22.39990234375,164.794921875,94.8486328125,4.57568359375,-0.275390625,1.45849609375
100261,-4.33349609375,128.90625,65.97900390625,4.849609375,-0.736328125,1.427734375
100262,-47.2412109375,92.83447265625,34.1796875,4.9345703125,-0.869140625,1.4228515625
100263,-89.66064453125,51.69677734375,2.01416015625,4.828125,-0.65087890625,1.38525390625
100264,-111.02294921875,11.90185546875,-21.484375,4.52685546875,-0.177734375,1.3466796875
100265,-109.06982421875,-27.89306640625,-36.92626953125,4.14404296875,0.34619140625,1.36962890625
100266,-88.19580078125,-60.97412109375,-43.701171875,3.76806640625,0.71435546875,1.380859375
100267,-52.79541015625,-89.05029296875,-43.88427734375,3.35986328125,0.96875,1.43212890625
100268,-13.97705078125,-109.0087890625,-39.9169921875,2.9990234375,1.0146484375,1.486328125
100269,23.37646484375,-123.47412109375,-34.66796875,2.68017578125,0.88037109375,1.54248046875
100270,213.68408203125,-273.0712890625,33.3251953125,3.63818359375,4.7060546875,4.9033203125
100271,369.5068359375,-263.97705078125,83.740234375,2.08984375,1.5791015625,1.55859375
100272,379.82177734375,-299.072265625,66.0400390625,-3.15576171875,-1.10009765625,-0.20703125
100273,380.0048828125,-322.8759765625,67.5048828125,0.12646484375,0.078125,1.33349609375
100274,305.6640625,-333.984375,97.900390625,-1.07470703125,-0.35791015625,2.27978515625
100275,166.6259765625,-352.84423828125,137.51220703125,-0.5966796875,0.07666015625,1.25
100276,62.92724609375,-366.5771484375,162.841796875,-0.2275390625,0.13525390625,1.48291015625
100277,-17.4560546875,-359.80224609375,166.80908203125,0.34814453125,0.66748046875,1.74951171875
100278,-44.677734375,-350.341796875,153.1982421875,0.4619140625,0.76025390625,1.7890625
100279,-52.42919921875,-346.37451171875,134.765625,-0.1806640625,0.71240234375,2.2587890625
100280,-48.095703125,-333.67919921875,111.14501953125,-0.18310546875,0.75244140625,2.00048828125
100281,-43.27392578125,-323.2421875,76.2939453125,0.0380859375,0.69580078125,1.97314453125
100282,-37.17041015625,-312.8662109375,42.90771484375,0.2939453125,0.55419921875,1.9287109375
100283,-37.59765625,-306.82373046875,13.48876953125,0.28759765625,0.39013671875,1.822265625
100284,-41.6259765625,-291.3818359375,-3.11279296875,0.1162109375,0.17919921875,1.47314453125
100285,-40.34423828125,-273.62060546875,-7.38525390625,0.0234375,0.001953125,1.32568359375
100286,-36.9873046875,-248.53515625,-4.39453125,0.06640625,-0.07568359375,1.3271484375
100287,-28.076171875,-215.6982421875,-0.91552734375,0.1533203125,-0.12109375,1.341796875
100288,-18.5546875,-165.95458984375,3.84521484375,0.16162109375,-0.0966796875,1.3505859375
100289,-14.22119140625,-123.6572265625,7.568359375,0.1240234375,-0.0732421875,1.29345703125
100290,-9.8876953125,-89.35546875,9.1552734375,0.1142578125,-0.02734375,1.21435546875
100291,-5.615234375,-65.36865234375,7.9345703125,0.12841796875,0.015625,1.14697265625
100292,-4.39453125,-47.36328125,3.72314453125,0.1015625,0.0234375,1.103515625
100293,-4.08935546875,-36.80419921875,0.48828125,0.07861328125,0.0234375,1.07080078125
100294,-3.0517578125,-30.82275390625,-1.8310546875,0.05810546875,0.00830078125,1.04248046875
100295,-3.41796875,-26.91650390625,-2.0751953125,0.064453125,0.00732421875,1.05322265625
100296,-2.74658203125,-22.8271484375,-0.91552734375,0.06640625,0.00146484375,1.0400390625
100297,-2.74658203125,-19.6533203125,0.67138671875,0.06103515625,0.00537109375,1.03466796875
100298,-2.0751953125,-16.54052734375,0.79345703125,0.056640625,0.005859375,1.03076171875
100299,-1.5869140625,-14.46533203125,0.91552734375,0.05615234375,0.01708984375,1.03759765625
